text,date
"$SPX This entire market stinks and have to be bearish on it - noone should ever fight the fed, but when the monkeys start throwing their shit - you take a contrarian view",2020/4/9 17:05
"Toiling... Is A High Risk Buy An ""All In""? 

$aapl $amzn $agn $brk $ba $bhc $crm $cmg $dis $fb $f $ge $nflx $msft $nke $orcl $iep $tst $wfc $jpm $bac $c $cs $tsla $btc $pfe $gsk $teva $bmy $mck $unh $gp $lyft $hlf  $mnk $nflx $cat $cpe $nwl $xom $ms $gs $ibm $pep $ko $orcl",2020/4/9 17:05
Am I crazy or is the price action in $MSFT today (and yesterday) gross,2020/4/9 17:05
"RT @KobeissiLetter: S&amp;P 500: We are in counter-trend rally #2 of this $SPX bear market. This is HEALTHY before another washout.

Approachin…",2020/4/9 17:05
RT @AmericanBanking: Seanergy Maritime Holdings Corp. $SHIP Given $1.30 Average Price Target by Brokerages https://t.co/4CS7e2uXhQ #stocks,2020/4/9 17:05
"RT @Lakshmi_888: #SPX $SPX #ES_F #Dow $NQ #NQ #NDX $RUT #DAX #FTSE $ES_F $QQQ $Dow

This is 5min t/f chart ive been working of SPX today

T…",2020/4/9 17:05
"RT @SumitResearch: #stocks 

#Companies with ""Cash Reserve"" More then ""Mcap"" 

Companies have seen good correction YTD 

Major of them at a…",2020/4/9 17:05
RT @RedDogT3: So if schools are staying closed for the rest of the year.  How does business open up in May and June? Who stays home with th…,2020/4/9 17:05
"$SPX and market making new highs

Yes, some big names still red

$AMZN $BABA $COST $INTC $MSFT $NFLX $NVDA $QCOM",2020/4/9 17:05
"$SPX this bounce is much stronger than I had originally anticipated.  14 days down from 2800, followed by 17 day reversal. Just incredible..",2020/4/9 17:05
"Judging by the Salt on FinTwit I’m guessing 90% of traders got hooked by Coronavirus apocalypse rhetoric #, missed buying the bottom, got liquidated, and will cry wolf as markets march back to all time highs. $spx",2020/4/9 17:05
"The first informative #App on Pivot Points.
Stock: $AWK
Last close:  (2020-04-08) ($ 125.35)
PIVOT POINT
-------------
R1: $ 128.57 
R2: $ 131.79
L1: $ 119.89
L2: $ 114.43
-------------
Download now, it's free!
https://t.co/lMYn5Ai2WY
#tradingview
#stocks
#stockstowatch",2020/4/9 17:05
"We're still looking for someone else who can beat our performances!
Try free for 7 days https://t.co/7sAfbFrPQS
$AWK
Signal: ** BUY **
Since: 2020-04-06 
Our performance: % 3.15
https://t.co/AaNsObGkdg
#trading
#stocks
#stockstowatch
#stockstotrade
$SPX https://t.co/1jx2046Xhu",2020/4/9 17:05
$V can not buy an up tick red in a 70 handle green mkt,2020/4/9 17:05
Approaching $spx 2820. Take profits!!!! $spy $qqq https://t.co/GDFhLTPDsv,2020/4/9 17:05
RT @RedDogT3: So if schools are staying closed for the rest of the year.  How does business open up in May and June? Who stays home with th…,2020/4/9 17:04
"$MSFT
Got put action here. 
I’m looking for $155-$150. 
If right, will be glad to reinvest than in calls at that point. https://t.co/6YMvxRSPhE",2020/4/9 17:04
$SPY $SPX The stars are perfectly aligned for a rug pull,2020/4/9 17:04
"RT @Lakshmi_888: #SPX $SPX #ES_F #Dow $NQ #NQ #NDX $RUT #DAX #FTSE $ES_F $QQQ $Dow

This is 5min t/f chart ive been working of SPX today

T…",2020/4/9 17:04
"$LK updates from #nasdaq 

$ADGS Liangjian Peng, Alvin Chau new directors on otcmarket 
👉🏼 Confirmed Robert Xu #HongKong 
Merger 

 $HDii on highalert for news and updates 🚀

$SPX $BA $SPY $SBES $GRNF #banktank #trump #asia #DowJones #StockMarket

$LK ( Nasdaq info Request )👇🏼 https://t.co/WO0HPXGRXc",2020/4/9 17:04
Kind of think the other shoe will drop on markets once 1Q20 earnings calls start and downward EPS estimates from analysts get priced-in....then a downward re-rate on P/E.... after this week #COVID19 impact not even close to priced... $SPY $SPX https://t.co/NrHCFFSXtW,2020/4/9 17:04
"RT @TylerDurden: The $SPX is now closer to a new all time high than it is to the recent bottom.

Lol",2020/4/9 17:03
"RT @OphirGottlieb: $MSFT Demand for video calling continues to surge, Microsoft and others say https://t.co/P5Ccvw1LNw",2020/4/9 17:03
Sentiment for $JPM out of 113 total scores; 86 % is positive and 14 % is negative. #sentiment https://t.co/jfTV3Zdeug,2020/4/9 17:03
"RT @Crypto____World: 🇿🇼ZIMBABWE🇿🇼

CRYPTO NEWS🌍

Government teams up with Apollo to launch national cryptocurrency🌍

#apollocurrency #crypt…",2020/4/9 17:03
"$SPX wins again. All time highs.
 https://t.co/CyY7Z4sYQQ",2020/4/9 17:03
"okay, watch this $AMZN guys.. the premiums are jumping, they might pop it here.",2020/4/9 17:03
"#Gold is soaring! Our analysis has shown a breakout to much higher prices was coming $GLD $GC_F

Whats next for Gold #Silver &amp; related #stocks?

Watch todays Big Picture analysis on this sector

Become an https://t.co/aJfSZO2BXk level 2,3 or 4 member

https://t.co/5dwnHhPefT
.
. https://t.co/DJDIHL8cLh",2020/4/9 17:03
Lennox International $LII PT Lowered to $213.00 at Deutsche Bank https://t.co/6XfXOgqPxw #stocks,2020/4/9 17:03
$MRO $RIG $XOM $CVX $WTI https://t.co/q6t65M3ZcO,2020/4/9 17:03
Deutsche Bank Cuts Canadian National Railway $CNI Price Target to $79.00 https://t.co/MwwtShgWSN #stocks,2020/4/9 17:03
Blackstone Group $BX Price Target Cut to $43.00 https://t.co/yZrb3b9u0m #stocks,2020/4/9 17:03
@SJGMoney @chigrl The point stands that regardless of your location the utilization of cash has come in and thus the dependence on $MA and $V has grown. Thus the increase in fees at a time of expanded utilization as a % of spend is ridiculous.,2020/4/9 17:03
RT @RedDogT3: So if schools are staying closed for the rest of the year.  How does business open up in May and June? Who stays home with th…,2020/4/9 17:03
$CAT https://t.co/ZTIcvYqTx7 Pot. intermed top in Uptrend INTRAWEEK 60m-15m-4m combo chart  #Stocks #Trading https://t.co/FJtc8c7qSO,2020/4/9 17:03
RT @MarketCurrents: $XOM - Exxon to face shareholder vote on 'greenwashing' spending https://t.co/XVzuvGaq6E,2020/4/9 17:03
$ES_F $SPY $SPX $VXX #SP500 #Emini #stocks #Futures #Trading The market usually does the unthinkable. What the Fed did the last 2 days was also the unthinkable. Just think!,2020/4/9 17:03
RT @Northst18363337: Gold miners flying today. Long term bull market in the early stages here #gold #silver #preciousmetals #GDX #GDXJ #HUI…,2020/4/9 17:03
"RT @ISABELNET_SA: 🇺🇸 Insider Buying Stock

Insiders are confident in an economic recovery and bought the dip in March
👉 https://t.co/sXs9VB…",2020/4/9 17:03
"Just for fun: Interesting analysis by MeetKevin :) ... actually pretty well done, ""WHICH WILL GO BANKRUPT FIRST, CARNIVAL (CCL) OR DELTA (DAL)?"" ... https://t.co/8dt20Mcglc 
#stocks #investments $DAL $AAL $CCL $RCL $LUV $SAVE #speculation #WarrenBuffett",2020/4/9 17:03
"After Hours Trading- Stock Report for Extended Hours   research can be used in $AAPL $FB $GOOG and $TSLA for example  
#options #trading  #dividends #earnings 
https://t.co/wVB7BeVEdo https://t.co/xngJ7wlMxc",2020/4/9 17:02
"@ex_Tesla @MidwestHedgie I think he's more righteous than that, he was speaking out against $FB too a while ago, might be why he got out. Guilt of conscience.",2020/4/9 17:02
RT @RedDogT3: So if schools are staying closed for the rest of the year.  How does business open up in May and June? Who stays home with th…,2020/4/9 17:02
"$DOCU back over 90
$AMZN - gap fil into close if we get a squeeze/burst into close
$GOOGL rs - 
$NFLX shaking off the $DIS subs update
$ADBE - stuck under 320 - probably pin but maybe last 10 minutes everything rips up

High pin risk per usual but explode higher into close maybe?",2020/4/9 17:02
Hexavest Has $72.31 Million Position in Merck &amp; $MRK https://t.co/7EPZ4sEovV,2020/4/9 17:02
$XOM - Exxon to face shareholder vote on 'greenwashing' spending https://t.co/XVzuvGaq6E,2020/4/9 17:02
@mikeschussler And an indication of how many millions in the US are not employed by SP500 companies {most of whom have been given essential status} but by SME entities: that this Lockdown &amp; its willful extension has &amp; will decimate!,2020/4/9 17:02
"$CSCO  $GOOG and $MSFT crushing it
Then $RNG

This space is super competitive and theres no place for a #CCP Spyware app 🇨🇳 , and at 1700x PE yikes!

$ZM https://t.co/ZxoEob9N4Y",2020/4/9 17:02
Bears looking 27% less smart only 2 weeks later. Who knew the Fed would print money? 😂#bearish $spx,2020/4/9 17:02
"Respirable DUST can bring virus inside the celia covered surfaces in our aspiration system, under 10 microns, it can go to our lungs. contamination..
$DAX $SPX",2020/4/9 17:01
$msft needs to wake tf up,2020/4/9 17:01
"BEING A SUCCESSFUL STOCK TRADER: Before Your Next Trade, You Need to Watch This…

https://t.co/9GD1XmN1D7

$IO $APOP $MVO $AP $ONCS $PVAC $TMSR $CTSO $BLU $AHCO $IO $LK $BNGO $RWT $OSW $GMLP

#timsykes #timothysykes #pennystocks #stocks #seandekmar #dekmartrades",2020/4/9 17:01
Are they planning for $2 trillion for every ~6mill job loss? The paper dollar will be half of sp500 worth in a month. Super-bull? https://t.co/sNBH2rxxsw,2020/4/9 17:01
RT @ShellyKramer: Thinking about a #CDP? Then check out our @FuturumResearch @FuturumPodcast interview with  @MSFTDynamics365 @satishthomas…,2020/4/9 17:01
"RT @Lakshmi_888: #SPX $SPX #ES_F #Dow $NQ #NQ #NDX $RUT #DAX #FTSE $ES_F $QQQ $Dow

This is 5min t/f chart ive been working of SPX today

T…",2020/4/9 17:01
JPM Conservative Return to Normal: JPMorgan Chase &amp; Co $JPM triggered at $104.00 on 09-Apr-20 EST https://t.co/Ld7oBSLO6O,2020/4/9 17:01
"$ES_F $SPY $SPX $VXX #SP500 #Emini #stocks #Futures #Trading Not getting ultra bullish at these short term overbought levels but $ES hitting $3100’s before making new lows below $2174 as of now cannot be ruled out, the further up price goes the more harder it will be for it drop.",2020/4/9 17:01
"Top #money flow today. Free stocks app https://t.co/B6pljuv3p6
$QQQ, $ESGU, $MSFT, $IWF, $AAPL, $SPIB, $IWD, $JNK, $IWM, $SHV, $AMZN, $XLP, $FB, $GLD, $IEMG, $BA, $QUAL, $VCSH, $LQD, $IHI https://t.co/JUMdgVUj53",2020/4/9 17:01
"Hi everyone, I just uploaded a new video on YouTube 👉🏼 https://t.co/EYoGnYmJbf
I am talking about the current market situation and about my favorite 3 #stocks in which I am invested and how I chose my stocks. I hope you like it 🤗 #StockMarket #stockstowatch https://t.co/ty1KaXI2WY",2020/4/9 17:01
Governor Cuomo says COVID-19 'more devastating for the economy than 9/11' $SPY $SPX https://t.co/dj1S36P20E,2020/4/9 17:01
"@TheDividendGuy Covid19 won't last forever. $DIS has a solid business. The parks, movies, and cruises will reopen",2020/4/9 17:01
"Banknifty Calls 
https://t.co/HEqxs05T35

#banknifty #bankniftyoptions #bankniftyfuture #Niftyfuture #bankniftytips 
#bankniftyfutures  #nifty #nifty50 #stocks #stockmarket 
 #stockmarketnews #stockoptions #sharemarket #stockmarkets #earnmoney  #sharemarket  #howtoearnmoneyonline https://t.co/kRbXXD0c2F",2020/4/9 17:01
"Today's million dollar CALL #options trade update:
$AAPL $AINV $AMZN $BA $BKNG $BRK.B $CHL $CMG $ENPH $EOG $FDX $F $GLD $GOOGL $GS $MSFT $MS $NVDA ...
https://t.co/ORtVUPaBpX",2020/4/9 17:01
"Global #stocks jump on Fed stimulus, #oil pulls back from earlier surge https://t.co/h042U9P6oC https://t.co/jG0ktrD9th",2020/4/9 17:01
RT @golfnutrich: @HamzeiAnalytics OMG if your flat you can't lose. As long as you stay flat there is no way you can ever lose the #1 status…,2020/4/9 17:01
$JPM welcome to the arena,2020/4/9 17:00
$SPY $SPX Absolutely not one big money order for calls today on SPY. Only puts are being bought. First time I’ve seen that in weeks.......,2020/4/9 17:00
"💯👍time to replace $FANG with $WACT - $WMT $AMZN $COST $TGT  #deathofretail

cc: @JeffMacke https://t.co/m2h8hLMszZ https://t.co/oQutmQlQr2",2020/4/9 17:00
"Here you can see all #stocks entry price and approx  traded 17/20 stocks and 99% in profit..and profit ratio is 2% to 40% as per investment per stock.
Booked maximum profit today and ready for next opportunity😀 https://t.co/tPQ3DyOPkc",2020/4/9 17:00
"Agnes projected $FDX would out-perform the #SPX500, it outperformed the #SPX500 by 4.77%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"RT @scottmelker: I'm short $SPX from 2,790. 

I feel it is my moral obligation and duty as a taxpaying American. 

Stop is tight, could be…",2020/4/9 17:00
"Agnes projected $PXD would out-perform the #SPX500, it outperformed the #SPX500 by 4.85%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $RHI would out-perform the #SPX500, it outperformed the #SPX500 by 0.82%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $HPE would out-perform the #SPX500, it outperformed the #SPX500 by 9.57%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
Back out at 2.78-2.8 for another $400 $amzn - will flip again https://t.co/6vAdUa8oi1,2020/4/9 17:00
"Agnes projected $DISCA would out-perform the #SPX500, it outperformed the #SPX500 by 7.64%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $PWR would out-perform the #SPX500, it outperformed the #SPX500 by 10.85%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $URI would out-perform the #SPX500, it outperformed the #SPX500 by 10.58%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"At the session, we also overlay $XAGUSD $EURAUD, $AUDJPY, and $SPX, and provide members with the cycles and how they are all trading together, also why between the 13th to the 18th, should be a turn. #elliottwave #trading https://t.co/lzKQCXpX5D",2020/4/9 17:00
"Agnes projected $NOC would out-perform the #SPX500, it outperformed the #SPX500 by 1.84%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $ARNC would out-perform the #SPX500, it outperformed the #SPX500 by 6.16%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $BKNG would out-perform the #SPX500, it outperformed the #SPX500 by 1.20%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $MPC would out-perform the #SPX500, it outperformed the #SPX500 by 8.29%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $XRX would out-perform the #SPX500, it outperformed the #SPX500 by 1.76%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"RT @BullRunOptions: Sweepers into today's exp.

-Yellow Exceeds current OI, in that sweep
-Purple Nearly exceeds OI in that sweep

$AMZN $T…",2020/4/9 17:00
"Agnes projected $MSFT would out-perform the NASDAQ, it outperformed the NASDAQ by 2.30%, Did you outperform the NASDAQ with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $LYB would out-perform the #SPX500, it outperformed the #SPX500 by 0.70%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $HUM would out-perform the #SPX500, it outperformed the #SPX500 by 2.31%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $CCL would out-perform the #SPX500, it outperformed the #SPX500 by 8.76%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $ULTA would out-perform the #SPX500, it outperformed the #SPX500 by 4.85%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $PVH would out-perform the #SPX500, it outperformed the #SPX500 by 11.07%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $UHS would out-perform the #SPX500, it outperformed the #SPX500 by 1.16%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $LNC would out-perform the #SPX500, it outperformed the #SPX500 by 1.48%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $DHI would out-perform the #SPX500, it outperformed the #SPX500 by 2.20%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $PH would out-perform the #SPX500, it outperformed the #SPX500 by 3.44%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $PHM would out-perform the #SPX500, it outperformed the #SPX500 by 3.28%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $MHK would out-perform the #SPX500, it outperformed the #SPX500 by 2.93%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $JWN would out-perform the #SPX500, it outperformed the #SPX500 by 6.39%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $HII would out-perform the #SPX500, it outperformed the #SPX500 by 0.92%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $APD would out-perform the #SPX500, it outperformed the #SPX500 by 3.19%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
Electronics Stocks - USB2.0 CY7C68013 FPGA + USB EP3C25 NIOS  Data acquisition development board #Electronics #Stocks Order : https://t.co/NLRdkKunp2 👈 https://t.co/K7rXXzbS5h,2020/4/9 17:00
"Agnes projected $ALK would out-perform the #SPX500, it outperformed the #SPX500 by 7.49%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"RT @LCR_Asset_Mgmt: For those following along:

Bonus Edition 

Chevron  $CVX hit target...

For more info:

https://t.co/2OTBJUwHF0",2020/4/9 17:00
"Agnes projected $UAL would out-perform the #SPX500, it outperformed the #SPX500 by 3.57%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $HFC would out-perform the #SPX500, it outperformed the #SPX500 by 4.09%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $KSS would out-perform the #SPX500, it outperformed the #SPX500 by 10.47%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $DAL would out-perform the #SPX500, it outperformed the #SPX500 by 2.32%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $MYL would out-perform the #SPX500, it outperformed the #SPX500 by 1.23%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $WHR would out-perform the #SPX500, it outperformed the #SPX500 by 1.74%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $HBI would out-perform the #SPX500, it outperformed the #SPX500 by 6.95%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $AMP would out-perform the #SPX500, it outperformed the #SPX500 by 3.82%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $RL would out-perform the #SPX500, it outperformed the #SPX500 by 9.13%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"RT @LCR_Asset_Mgmt: For those following along:

Bonus Edition 

INTEL  $INTC hit target...

For more info:

https://t.co/2OTBJUwHF0",2020/4/9 17:00
"Agnes projected $CPRI would out-perform the #SPX500, it outperformed the #SPX500 by 4.79%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $LKQ would out-perform the #SPX500, it outperformed the #SPX500 by 3.15%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $NCLH would out-perform the #SPX500, it outperformed the #SPX500 by 0.81%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $UNM would out-perform the #SPX500, it outperformed the #SPX500 by 2.81%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $ADS would out-perform the #SPX500, it outperformed the #SPX500 by 10.52%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $RCL would out-perform the #SPX500, it outperformed the #SPX500 by 4.43%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $KIM would out-perform the #SPX500, it outperformed the #SPX500 by 7.44%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $DIS would out-perform the DOWJONES30, it outperformed the DOWJONES30 by 0.95%, Did you outperform the DOWJONES30 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $REGN would out-perform the #SPX500, it outperformed the #SPX500 by 1.20%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $IPG would out-perform the #SPX500, it outperformed the #SPX500 by 2.48%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $BWA would out-perform the #SPX500, it outperformed the #SPX500 by 1.01%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $SNA would out-perform the #SPX500, it outperformed the #SPX500 by 1.66%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $M would out-perform the #SPX500, it outperformed the #SPX500 by 2.06%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOGvhz $INV/$ENIX",2020/4/9 17:00
"Agnes projected $MSFT would out-perform the DOWJONES30, it outperformed the DOWJONES30 by 1.17%, Did you outperform the DOWJONES30 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $IVZ would out-perform the #SPX500, it outperformed the #SPX500 by 3.69%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
"Agnes projected $BEN would out-perform the #SPX500, it outperformed the #SPX500 by 2.29%, Did you outperform the #SPX500 with it? Join Agnes today https://t.co/X1uPpOoTSZ $INV/$ENIX",2020/4/9 17:00
@RampCapitalLLC $Spx creating head and shoulders next target 1600 https://t.co/Vk9BJjjQ48,2020/4/9 17:00
"The first informative #App on Pivot Points.
Stock: $AVY
Last close:  (2020-04-08) ($ 110.21)
PIVOT POINT
-------------
R1: $ 112.49 
R2: $ 114.77
L1: $ 106.15
L2: $ 102.09
-------------
Download now, it's free!
https://t.co/lMYn5Ai2WY
#tradingview
#stocks
#stockstowatch",2020/4/9 17:00
"- Household debt 
- Household loans 90 days deliquent
- Morgage refinance index 

$SPX $SPY #StudentLoans 
@WSJ https://t.co/0Jvjef38le",2020/4/9 17:00
"The Secret to Successful Investing: Intro To Financial Statements

Learn how to evaluate the companies you invest in. Discover how the 1% invest their wealth!

Learn how to invest for the future! Wealth generation and preservation!

https://t.co/95wK2GfSOx

 #stocks  #investing https://t.co/meywVhgq8Q",2020/4/9 17:00
"We're still looking for someone else who can beat our performances!
Try free for 7 days https://t.co/7sAfbFrPQS
$AVY
Signal: ** BUY **
Since: 2020-04-06 
Our performance: % 9.75
https://t.co/OcKlV396Vn
#trading
#stocks
#stockstowatch
#stockstotrade
$SPX https://t.co/IJnZo9XlP3",2020/4/9 17:00
"RT @InvestorIdeas: The AI Eye Episode 328: IBM (NYSE: $IBM) Services Selected by Prysmian for Infrastructure Acceleration, Intel (NasdaqGS:…",2020/4/9 17:00
Short sale vol (not short interest) for $BAC on 2020-04-08 is 58%. https://t.co/LxPigdhHzG $BCS 54% $TRMK 49% $WFC 39%,2020/4/9 17:00
"$SPY inching closer back to $300, which is where my price target lies. $SSO, and $SPYD following suit. Let’s start #pumping people. #stonks #trading #stocks #money",2020/4/9 17:00
25.71 $bac is the entry point for a short over long weekend that I'm stalking.,2020/4/9 16:59
@ScottWapnerCNBC @ReformedBroker @CNBCFastMoney typical of CSuite to push their own agendas instead waiting to see if hey! This telecommuting is working better than before $BAC get with it &amp; respect your people,2020/4/9 16:59
"New shorts, smalls 05s for now, trgt is 2784.50 

$ES_F #daytrading #futures #sp500 #emini $spy $VXX #MarketProfile #fintwit #SwingTrading #stocktwits",2020/4/9 16:59
RT @tdutch09: This action is just strange but you just got to block out the news and what makes sense and stick to the charts and setups $s…,2020/4/9 16:59
"long weekend Friday webinar a day early!  Let’s check out stocks and where we are?  Stimulus galore, is the market crash behind us?  $SPX $QQQ - #WhereDoWeStand - let’s look at resistance zones vs. V bottom

Full: https://t.co/k2sSHeMrCD https://t.co/CwQPwormB6",2020/4/9 16:59
"$PEP profile, options power and options flow grid update #optionstrading
https://t.co/5JE2nlalc3
https://t.co/kdpTUEGlHL https://t.co/srhXIoY224",2020/4/9 16:59
"The AI Eye Episode 328: IBM (NYSE: $IBM) Services Selected by Prysmian for Infrastructure Acceleration, Intel (NasdaqGS: $INTC) and Georgia Tech Selected by DARPA for GARD Program https://t.co/EBUQ0twrmQ",2020/4/9 16:59
"$es $spx well this just looks like the death of the ""retest the lows"" theory https://t.co/N6MmNTD467",2020/4/9 16:59
RT @ShellyKramer: Thinking about a #CDP? Then check out our @FuturumResearch @FuturumPodcast interview with  @MSFTDynamics365 @satishthomas…,2020/4/9 16:59
RT @RedDogT3: So if schools are staying closed for the rest of the year.  How does business open up in May and June? Who stays home with th…,2020/4/9 16:59
"RT @michael_muscato: Wall Street and K Street sure do know where their bread is buttered. 

Remember this when we are told we can't afford…",2020/4/9 16:59
"Stock Alert For SWK - Stanley Black &amp; Decker, Inc.
Alert Type: Daily Percent Price Change
Value Hit: 5.08%

#dividend #stocks $SWK
Visit Custom Stock Alerts https://t.co/Oh8lrY1YRH",2020/4/9 16:59
"RT @michael_muscato: Wall Street and K Street sure do know where their bread is buttered. 

Remember this when we are told we can't afford…",2020/4/9 16:59
